tag_code,Tag_date,exposure_dam,exposure_ladder,exposure_start_date,exposure_end_date,exposure_begin,exposure_end,exposure_duration,censor_approach,censor_ladder,Species,Length..mm.,Weight..g.,Age
900_226000135104,4/22/2013 12:00,5,,6/4/2013 0:00,NA,1020,1044,24,2,NA,Alosa aestivalis,310,320,NA
900_226000135104,4/22/2013 12:00,5,,6/5/2013 0:00,NA,1044,1068,24,2,NA,Alosa aestivalis,310,320,NA
900_226000135104,4/22/2013 12:00,5,,6/6/2013 0:00,NA,1068,1092,24,2,NA,Alosa aestivalis,310,320,NA
900_226000135104,4/22/2013 12:00,5,,6/7/2013 0:00,NA,1092,1116,24,2,NA,Alosa aestivalis,310,320,NA
900_226000135104,4/22/2013 12:00,5,,6/8/2013 0:00,NA,1116,1140,24,2,NA,Alosa aestivalis,310,320,NA
900_226000135104,4/22/2013 12:00,5,,6/9/2013 0:00,NA,1140,1164,24,2,NA,Alosa aestivalis,310,320,NA
900_226000135104,4/22/2013 12:00,5,,6/10/2013 0:00,NA,1164,1188,24,2,NA,Alosa aestivalis,310,320,NA
900_226000135104,4/22/2013 12:00,5,,6/11/2013 0:00,NA,1188,1212,24,2,NA,Alosa aestivalis,310,320,NA
900_226000135104,4/22/2013 12:00,5,,6/12/2013 0:00,NA,1212,1236,24,2,NA,Alosa aestivalis,310,320,NA
900_226000135104,4/22/2013 12:00,5,,6/13/2013 0:00,NA,1236,1260,24,2,NA,Alosa aestivalis,310,320,NA
900_226000135104,4/22/2013 12:00,5,,6/14/2013 0:00,NA,1260,1284,24,2,NA,Alosa aestivalis,310,320,NA
900_226000135104,4/22/2013 12:00,5,,6/15/2013 0:00,NA,1284,1308,24,2,NA,Alosa aestivalis,310,320,NA
900_226000135104,4/22/2013 12:00,5,,6/16/2013 0:00,NA,1308,1332,24,2,NA,Alosa aestivalis,310,320,NA
900_226000135104,4/22/2013 12:00,5,,6/17/2013 0:00,NA,1332,1356,24,2,NA,Alosa aestivalis,310,320,NA
900_226000135104,4/22/2013 12:00,5,,6/18/2013 0:00,NA,1356,1380,24,2,NA,Alosa aestivalis,310,320,NA
900_226000135104,4/22/2013 12:00,5,,6/19/2013 0:00,NA,1380,1404,24,2,NA,Alosa aestivalis,310,320,NA
900_226000135106,4/11/2013 12:00,1,,4/11/2013 12:00,NA,0,12,12,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,1,,4/12/2013 0:00,NA,12,36,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,1,,4/13/2013 0:00,NA,36,60,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,1,,4/14/2013 0:00,NA,60,84,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,1,,4/15/2013 0:00,NA,84,108,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,1,,4/16/2013 0:00,NA,108,132,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,1,,4/17/2013 0:00,4/17/2013 8:54,132,140.915,8.915,1,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,,1,4/17/2013 8:54,4/17/2013 8:55,140.915,140.9191667,0.004166667,,0,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,2,,4/17/2013 8:55,4/17/2013 23:59,140.9191667,156,15.0808333,2,,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,2,,4/18/2013 0:00,4/18/2013 8:25,156,164.4277778,8.4277778,1,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,,2,4/18/2013 8:25,4/18/2013 8:26,164.4277778,164.4347222,0.006944445,,0,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,3,,4/18/2013 8:26,4/18/2013 23:59,164.4347222,180,15.5652778,2,,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,3,,4/19/2013 0:00,NA,180,204,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,3,,4/20/2013 0:00,NA,204,228,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,3,,4/21/2013 0:00,NA,228,252,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,3,,4/22/2013 0:00,NA,252,276,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,3,,4/23/2013 0:00,NA,276,300,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,3,,4/24/2013 0:00,NA,300,324,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,3,,4/25/2013 0:00,NA,324,348,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,3,,4/26/2013 0:00,NA,348,372,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,3,,4/27/2013 0:00,4/27/2013 6:27,372,378.4608333,6.4608333,1,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,,3,4/27/2013 6:27,4/27/2013 6:40,378.4608333,378.6755556,0.214722222,,0,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,4/27/2013 6:40,4/27/2013 23:59,378.6755556,396,17.3244444,2,,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,4/28/2013 0:00,NA,396,420,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,4/29/2013 0:00,NA,420,444,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,4/30/2013 0:00,NA,444,468,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/1/2013 0:00,NA,468,492,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/2/2013 0:00,NA,492,516,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/3/2013 0:00,NA,516,540,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/4/2013 0:00,NA,540,564,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/5/2013 0:00,NA,564,588,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/6/2013 0:00,NA,588,612,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/7/2013 0:00,NA,612,636,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/8/2013 0:00,NA,636,660,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/9/2013 0:00,NA,660,684,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/10/2013 0:00,NA,684,708,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/11/2013 0:00,NA,708,732,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/12/2013 0:00,NA,732,756,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/13/2013 0:00,NA,756,780,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/14/2013 0:00,NA,780,804,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/15/2013 0:00,NA,804,828,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/16/2013 0:00,NA,828,852,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/17/2013 0:00,NA,852,876,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/18/2013 0:00,NA,876,900,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/19/2013 0:00,NA,900,924,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/20/2013 0:00,NA,924,948,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/21/2013 0:00,NA,948,972,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/22/2013 0:00,NA,972,996,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/23/2013 0:00,NA,996,1020,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/24/2013 0:00,NA,1020,1044,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/25/2013 0:00,NA,1044,1068,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/26/2013 0:00,NA,1068,1092,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/27/2013 0:00,NA,1092,1116,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/28/2013 0:00,NA,1116,1140,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/29/2013 0:00,NA,1140,1164,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/30/2013 0:00,NA,1164,1188,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,5/31/2013 0:00,NA,1188,1212,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/1/2013 0:00,NA,1212,1236,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/2/2013 0:00,NA,1236,1260,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/3/2013 0:00,NA,1260,1284,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/4/2013 0:00,NA,1284,1308,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/5/2013 0:00,NA,1308,1332,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/6/2013 0:00,NA,1332,1356,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/7/2013 0:00,NA,1356,1380,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/8/2013 0:00,NA,1380,1404,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/9/2013 0:00,NA,1404,1428,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/10/2013 0:00,NA,1428,1452,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/11/2013 0:00,NA,1452,1476,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/12/2013 0:00,NA,1476,1500,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/13/2013 0:00,NA,1500,1524,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/14/2013 0:00,NA,1524,1548,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/15/2013 0:00,NA,1548,1572,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/16/2013 0:00,NA,1572,1596,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/17/2013 0:00,NA,1596,1620,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/18/2013 0:00,NA,1620,1644,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135106,4/11/2013 12:00,4,,6/19/2013 0:00,NA,1644,1668,24,2,NA,Alosa pseudoharengus,227,150,NA
900_226000135144,4/30/2013 12:00,1,,4/30/2013 12:00,NA,0,12,12,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/1/2013 0:00,NA,12,36,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/2/2013 0:00,NA,36,60,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/3/2013 0:00,NA,60,84,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/4/2013 0:00,NA,84,108,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/5/2013 0:00,NA,108,132,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/6/2013 0:00,NA,132,156,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/7/2013 0:00,NA,156,180,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/8/2013 0:00,NA,180,204,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/9/2013 0:00,NA,204,228,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/10/2013 0:00,NA,228,252,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/11/2013 0:00,NA,252,276,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/12/2013 0:00,NA,276,300,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/13/2013 0:00,NA,300,324,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/14/2013 0:00,NA,324,348,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/15/2013 0:00,NA,348,372,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/16/2013 0:00,NA,372,396,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/17/2013 0:00,NA,396,420,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/18/2013 0:00,NA,420,444,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/19/2013 0:00,NA,444,468,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/20/2013 0:00,NA,468,492,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/21/2013 0:00,NA,492,516,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/22/2013 0:00,NA,516,540,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/23/2013 0:00,NA,540,564,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/24/2013 0:00,NA,564,588,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/25/2013 0:00,NA,588,612,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/26/2013 0:00,NA,612,636,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/27/2013 0:00,NA,636,660,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/28/2013 0:00,NA,660,684,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/29/2013 0:00,NA,684,708,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/30/2013 0:00,NA,708,732,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,5/31/2013 0:00,NA,732,756,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/1/2013 0:00,NA,756,780,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/2/2013 0:00,NA,780,804,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/3/2013 0:00,NA,804,828,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/4/2013 0:00,NA,828,852,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/5/2013 0:00,NA,852,876,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/6/2013 0:00,NA,876,900,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/7/2013 0:00,NA,900,924,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/8/2013 0:00,NA,924,948,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/9/2013 0:00,NA,948,972,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/10/2013 0:00,NA,972,996,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/11/2013 0:00,NA,996,1020,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/12/2013 0:00,NA,1020,1044,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/13/2013 0:00,NA,1044,1068,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/14/2013 0:00,NA,1068,1092,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/15/2013 0:00,NA,1092,1116,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/16/2013 0:00,NA,1116,1140,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/17/2013 0:00,NA,1140,1164,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/18/2013 0:00,NA,1164,1188,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135144,4/30/2013 12:00,1,,6/19/2013 0:00,NA,1188,1212,24,2,NA,Alosa aestivalis,229,200,NA
900_226000135148,4/30/2013 12:00,1,,4/30/2013 12:00,NA,0,12,12,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/1/2013 0:00,NA,12,36,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/2/2013 0:00,NA,36,60,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/3/2013 0:00,NA,60,84,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/4/2013 0:00,NA,84,108,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/5/2013 0:00,NA,108,132,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/6/2013 0:00,NA,132,156,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/7/2013 0:00,NA,156,180,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/8/2013 0:00,NA,180,204,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/9/2013 0:00,NA,204,228,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/10/2013 0:00,NA,228,252,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/11/2013 0:00,NA,252,276,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/12/2013 0:00,NA,276,300,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/13/2013 0:00,NA,300,324,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/14/2013 0:00,NA,324,348,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/15/2013 0:00,NA,348,372,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/16/2013 0:00,NA,372,396,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/17/2013 0:00,NA,396,420,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/18/2013 0:00,NA,420,444,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/19/2013 0:00,NA,444,468,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/20/2013 0:00,NA,468,492,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/21/2013 0:00,NA,492,516,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/22/2013 0:00,NA,516,540,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/23/2013 0:00,NA,540,564,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/24/2013 0:00,NA,564,588,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/25/2013 0:00,NA,588,612,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/26/2013 0:00,NA,612,636,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/27/2013 0:00,NA,636,660,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/28/2013 0:00,NA,660,684,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/29/2013 0:00,NA,684,708,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/30/2013 0:00,NA,708,732,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,5/31/2013 0:00,NA,732,756,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/1/2013 0:00,NA,756,780,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/2/2013 0:00,NA,780,804,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/3/2013 0:00,NA,804,828,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/4/2013 0:00,NA,828,852,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/5/2013 0:00,NA,852,876,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/6/2013 0:00,NA,876,900,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/7/2013 0:00,NA,900,924,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/8/2013 0:00,NA,924,948,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/9/2013 0:00,NA,948,972,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/10/2013 0:00,NA,972,996,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/11/2013 0:00,NA,996,1020,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/12/2013 0:00,NA,1020,1044,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/13/2013 0:00,NA,1044,1068,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/14/2013 0:00,NA,1068,1092,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/15/2013 0:00,NA,1092,1116,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/16/2013 0:00,NA,1116,1140,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/17/2013 0:00,NA,1140,1164,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/18/2013 0:00,NA,1164,1188,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135148,4/30/2013 12:00,1,,6/19/2013 0:00,NA,1188,1212,24,2,NA,Alosa aestivalis,229,250,NA
900_226000135162,4/30/2013 12:00,1,,4/30/2013 12:00,NA,0,12,12,2,NA,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,1,,5/1/2013 0:00,NA,12,36,24,2,NA,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,1,,5/2/2013 0:00,NA,36,60,24,2,NA,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,1,,5/3/2013 0:00,NA,60,84,24,2,NA,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,1,,5/4/2013 0:00,NA,84,108,24,2,NA,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,1,,5/5/2013 0:00,NA,108,132,24,2,NA,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,1,,5/6/2013 0:00,NA,132,156,24,2,NA,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,1,,5/7/2013 0:00,NA,156,180,24,2,NA,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,1,,5/8/2013 0:00,NA,180,204,24,2,NA,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,1,,5/9/2013 0:00,NA,204,228,24,2,NA,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,1,,5/10/2013 0:00,5/10/2013 7:45,228,235.7633333,7.7633333,1,NA,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,,1,5/10/2013 7:45,5/10/2013 7:46,235.7633333,235.7738889,0.010555556,,0,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,2,,5/10/2013 7:46,5/10/2013 23:59,235.7738889,252,16.2261111,2,,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,2,,5/11/2013 0:00,NA,252,276,24,2,NA,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,2,,5/12/2013 0:00,NA,276,300,24,2,NA,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,2,,5/13/2013 0:00,NA,300,324,24,2,NA,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,2,,5/14/2013 0:00,NA,324,348,24,2,NA,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,2,,5/15/2013 0:00,NA,348,372,24,2,NA,Alosa aestivalis,226,200,NA
900_226000135162,4/30/2013 12:00,2,,5/16/2013 0:00,NA,372,396,24,2,NA,Alosa aestivalis,226,200,NA
