"","tag_code","Tag_date","exposure_start_date","exposure_end_date","exposure_begin","exposure_end","exposure_duration","censor_approach","censor_ladder","Species","Length..mm.","Weight..g.","Age"
"3339","900_226000141057",2014-05-08 12:00:00,2014-05-17 08:03:43,2014-05-17 08:04:00,212.061944444444,212.066944444378,0.00499999993377287,NA,0,"Alosa aestivalis",200,150,4
"3340","900_226000141057",2014-05-08 12:00:00,2014-05-18 00:00:00,NA,228,252,24,NA,NA,"Alosa aestivalis",200,150,4
"3341","900_226000141057",2014-05-08 12:00:00,2014-05-19 00:00:00,NA,252,276,24,NA,NA,"Alosa aestivalis",200,150,4
"3342","900_226000141057",2014-05-08 12:00:00,2014-05-20 00:00:00,NA,276,300,24,NA,NA,"Alosa aestivalis",200,150,4
"3343","900_226000141057",2014-05-08 12:00:00,2014-05-21 00:00:00,NA,300,324,24,NA,NA,"Alosa aestivalis",200,150,4
"3344","900_226000141057",2014-05-08 12:00:00,2014-05-22 00:00:00,NA,324,348,24,NA,NA,"Alosa aestivalis",200,150,4
"3345","900_226000141057",2014-05-08 12:00:00,2014-05-23 00:00:00,NA,348,372,24,NA,NA,"Alosa aestivalis",200,150,4
"3346","900_226000141057",2014-05-08 12:00:00,2014-05-24 00:00:00,NA,372,396,24,NA,NA,"Alosa aestivalis",200,150,4
"3347","900_226000141057",2014-05-08 12:00:00,2014-05-25 00:00:00,NA,396,420,24,NA,NA,"Alosa aestivalis",200,150,4
"3348","900_226000141057",2014-05-08 12:00:00,2014-05-26 00:00:00,NA,420,444,24,NA,NA,"Alosa aestivalis",200,150,4
"3349","900_226000141057",2014-05-08 12:00:00,2014-05-27 00:00:00,NA,444,468,24,NA,NA,"Alosa aestivalis",200,150,4
"3350","900_226000141057",2014-05-08 12:00:00,2014-05-28 00:00:00,NA,468,492,24,NA,NA,"Alosa aestivalis",200,150,4
"3351","900_226000141057",2014-05-08 12:00:00,2014-05-29 00:00:00,NA,492,516,24,NA,NA,"Alosa aestivalis",200,150,4
"3352","900_226000141057",2014-05-08 12:00:00,2014-05-30 00:00:00,NA,516,540,24,NA,NA,"Alosa aestivalis",200,150,4
"3353","900_226000141057",2014-05-08 12:00:00,2014-05-31 00:00:00,NA,540,564,24,NA,NA,"Alosa aestivalis",200,150,4
"3354","900_226000141057",2014-05-08 12:00:00,2014-06-01 00:00:00,NA,564,588,24,NA,NA,"Alosa aestivalis",200,150,4
"3355","900_226000141057",2014-05-08 12:00:00,2014-06-02 00:00:00,NA,588,612,24,NA,NA,"Alosa aestivalis",200,150,4
"3356","900_226000141057",2014-05-08 12:00:00,2014-06-03 00:00:00,NA,612,636,24,NA,NA,"Alosa aestivalis",200,150,4
"3357","900_226000141057",2014-05-08 12:00:00,2014-06-04 00:00:00,NA,636,660,24,NA,NA,"Alosa aestivalis",200,150,4
"3358","900_226000141057",2014-05-08 12:00:00,2014-06-05 00:00:00,NA,660,684,24,NA,NA,"Alosa aestivalis",200,150,4
"3359","900_226000141057",2014-05-08 12:00:00,2014-06-06 00:00:00,NA,684,708,24,NA,NA,"Alosa aestivalis",200,150,4
"3360","900_226000141057",2014-05-08 12:00:00,2014-06-07 00:00:00,NA,708,732,24,NA,NA,"Alosa aestivalis",200,150,4
"3361","900_226000141057",2014-05-08 12:00:00,2014-06-08 00:00:00,NA,732,756,24,NA,NA,"Alosa aestivalis",200,150,4
"3362","900_226000141057",2014-05-08 12:00:00,2014-06-09 00:00:00,NA,756,780,24,NA,NA,"Alosa aestivalis",200,150,4
"3363","900_226000141057",2014-05-08 12:00:00,2014-06-10 00:00:00,NA,780,804,24,NA,NA,"Alosa aestivalis",200,150,4
"3364","900_226000141057",2014-05-08 12:00:00,2014-06-11 00:00:00,NA,804,828,24,NA,NA,"Alosa aestivalis",200,150,4
"3365","900_226000141057",2014-05-08 12:00:00,2014-06-12 00:00:00,NA,828,852,24,NA,NA,"Alosa aestivalis",200,150,4
"3366","900_226000141057",2014-05-08 12:00:00,2014-06-13 00:00:00,NA,852,876,24,NA,NA,"Alosa aestivalis",200,150,4
"3367","900_226000141057",2014-05-08 12:00:00,2014-06-14 00:00:00,NA,876,900,24,NA,NA,"Alosa aestivalis",200,150,4
"3368","900_226000141057",2014-05-08 12:00:00,2014-06-15 00:00:00,NA,900,924,24,NA,NA,"Alosa aestivalis",200,150,4
"3369","900_226000141057",2014-05-08 12:00:00,2014-06-16 00:00:00,NA,924,948,24,NA,NA,"Alosa aestivalis",200,150,4
"3370","900_226000141057",2014-05-08 12:00:00,2014-06-17 00:00:00,NA,948,972,24,NA,NA,"Alosa aestivalis",200,150,4
"3371","900_226000141057",2014-05-08 12:00:00,2014-06-18 00:00:00,NA,972,996,24,NA,NA,"Alosa aestivalis",200,150,4
"3372","900_226000141057",2014-05-08 12:00:00,2014-06-19 00:00:00,NA,996,1020,24,NA,NA,"Alosa aestivalis",200,150,4
"3373","900_226000141057",2014-05-08 12:00:00,2014-06-20 00:00:00,NA,1020,1044,24,NA,NA,"Alosa aestivalis",200,150,4
"3374","900_226000141057",2014-05-08 12:00:00,2014-06-21 00:00:00,NA,1044,1068,24,NA,NA,"Alosa aestivalis",200,150,4
"3375","900_226000141057",2014-05-08 12:00:00,2014-06-22 00:00:00,NA,1068,1092,24,NA,NA,"Alosa aestivalis",200,150,4
"3376","900_226000141057",2014-05-08 12:00:00,2014-06-23 00:00:00,NA,1092,1116,24,NA,NA,"Alosa aestivalis",200,150,4
"3377","900_226000141057",2014-05-08 12:00:00,2014-06-24 00:00:00,NA,1116,1140,24,NA,NA,"Alosa aestivalis",200,150,4
"3378","900_226000141057",2014-05-08 12:00:00,2014-06-25 00:00:00,NA,1140,1164,24,NA,NA,"Alosa aestivalis",200,150,4
"3379","900_226000141057",2014-05-08 12:00:00,2014-06-26 00:00:00,NA,1164,1188,24,NA,NA,"Alosa aestivalis",200,150,4
"3380","900_226000141057",2014-05-08 12:00:00,2014-06-27 00:00:00,NA,1188,1212,24,NA,NA,"Alosa aestivalis",200,150,4
"3381","900_226000141057",2014-05-08 12:00:00,2014-06-28 00:00:00,NA,1212,1236,24,NA,NA,"Alosa aestivalis",200,150,4
"3382","900_226000141057",2014-05-08 12:00:00,2014-06-29 00:00:00,NA,1236,1260,24,NA,NA,"Alosa aestivalis",200,150,4
"3383","900_226000141057",2014-05-08 12:00:00,2014-06-30 00:00:00,NA,1260,1284,24,NA,NA,"Alosa aestivalis",200,150,4
"3384","900_226000141057",2014-05-08 12:00:00,2014-07-01 00:00:00,NA,1284,1308,24,NA,NA,"Alosa aestivalis",200,150,4
"3385","900_226000141060",2014-05-09 12:00:00,2014-05-09 12:00:00,NA,0,12,12,NA,NA,"Alosa pseudoharengus",224,175,NA
"3386","900_226000141060",2014-05-09 12:00:00,2014-05-10 00:00:00,NA,12,36,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3387","900_226000141060",2014-05-09 12:00:00,2014-05-11 00:00:00,NA,36,60,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3388","900_226000141060",2014-05-09 12:00:00,2014-05-12 00:00:00,NA,60,84,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3389","900_226000141060",2014-05-09 12:00:00,2014-05-13 00:00:00,NA,84,108,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3390","900_226000141060",2014-05-09 12:00:00,2014-05-14 00:00:00,NA,108,132,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3391","900_226000141060",2014-05-09 12:00:00,2014-05-15 00:00:00,NA,132,156,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3392","900_226000141060",2014-05-09 12:00:00,2014-05-16 00:00:00,NA,156,180,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3393","900_226000141060",2014-05-09 12:00:00,2014-05-17 00:00:00,NA,180,204,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3394","900_226000141060",2014-05-09 12:00:00,2014-05-17 11:24:56,2014-05-17 11:25:26,191.415833333267,191.423888888955,0.00805555568800287,NA,0,"Alosa pseudoharengus",224,175,NA
"3395","900_226000141060",2014-05-09 12:00:00,2014-05-18 00:00:00,NA,204,228,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3396","900_226000141060",2014-05-09 12:00:00,2014-05-19 00:00:00,NA,228,252,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3397","900_226000141060",2014-05-09 12:00:00,2014-05-20 00:00:00,NA,252,276,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3398","900_226000141060",2014-05-09 12:00:00,2014-05-21 00:00:00,NA,276,300,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3399","900_226000141060",2014-05-09 12:00:00,2014-05-22 00:00:00,NA,300,324,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3400","900_226000141060",2014-05-09 12:00:00,2014-05-23 00:00:00,NA,324,348,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3401","900_226000141060",2014-05-09 12:00:00,2014-05-24 00:00:00,NA,348,372,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3402","900_226000141060",2014-05-09 12:00:00,2014-05-25 00:00:00,NA,372,396,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3403","900_226000141060",2014-05-09 12:00:00,2014-05-26 00:00:00,NA,396,420,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3404","900_226000141060",2014-05-09 12:00:00,2014-05-27 00:00:00,NA,420,444,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3405","900_226000141060",2014-05-09 12:00:00,2014-05-28 00:00:00,NA,444,468,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3406","900_226000141060",2014-05-09 12:00:00,2014-05-29 00:00:00,NA,468,492,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3407","900_226000141060",2014-05-09 12:00:00,2014-05-30 00:00:00,NA,492,516,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3408","900_226000141060",2014-05-09 12:00:00,2014-05-31 00:00:00,NA,516,540,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3409","900_226000141060",2014-05-09 12:00:00,2014-06-01 00:00:00,NA,540,564,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3410","900_226000141060",2014-05-09 12:00:00,2014-06-02 00:00:00,NA,564,588,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3411","900_226000141060",2014-05-09 12:00:00,2014-06-03 00:00:00,NA,588,612,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3412","900_226000141060",2014-05-09 12:00:00,2014-06-04 00:00:00,NA,612,636,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3413","900_226000141060",2014-05-09 12:00:00,2014-06-05 00:00:00,NA,636,660,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3414","900_226000141060",2014-05-09 12:00:00,2014-06-06 00:00:00,NA,660,684,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3415","900_226000141060",2014-05-09 12:00:00,2014-06-07 00:00:00,NA,684,708,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3416","900_226000141060",2014-05-09 12:00:00,2014-06-08 00:00:00,NA,708,732,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3417","900_226000141060",2014-05-09 12:00:00,2014-06-09 00:00:00,NA,732,756,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3418","900_226000141060",2014-05-09 12:00:00,2014-06-10 00:00:00,NA,756,780,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3419","900_226000141060",2014-05-09 12:00:00,2014-06-11 00:00:00,NA,780,804,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3420","900_226000141060",2014-05-09 12:00:00,2014-06-12 00:00:00,NA,804,828,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3421","900_226000141060",2014-05-09 12:00:00,2014-06-13 00:00:00,NA,828,852,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3422","900_226000141060",2014-05-09 12:00:00,2014-06-14 00:00:00,NA,852,876,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3423","900_226000141060",2014-05-09 12:00:00,2014-06-15 00:00:00,NA,876,900,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3424","900_226000141060",2014-05-09 12:00:00,2014-06-16 00:00:00,NA,900,924,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3425","900_226000141060",2014-05-09 12:00:00,2014-06-17 00:00:00,NA,924,948,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3426","900_226000141060",2014-05-09 12:00:00,2014-06-18 00:00:00,NA,948,972,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3427","900_226000141060",2014-05-09 12:00:00,2014-06-19 00:00:00,NA,972,996,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3428","900_226000141060",2014-05-09 12:00:00,2014-06-20 00:00:00,NA,996,1020,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3429","900_226000141060",2014-05-09 12:00:00,2014-06-21 00:00:00,NA,1020,1044,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3430","900_226000141060",2014-05-09 12:00:00,2014-06-22 00:00:00,NA,1044,1068,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3431","900_226000141060",2014-05-09 12:00:00,2014-06-23 00:00:00,NA,1068,1092,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3432","900_226000141060",2014-05-09 12:00:00,2014-06-24 00:00:00,NA,1092,1116,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3433","900_226000141060",2014-05-09 12:00:00,2014-06-25 00:00:00,NA,1116,1140,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3434","900_226000141060",2014-05-09 12:00:00,2014-06-26 00:00:00,NA,1140,1164,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3435","900_226000141060",2014-05-09 12:00:00,2014-06-27 00:00:00,NA,1164,1188,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3436","900_226000141060",2014-05-09 12:00:00,2014-06-28 00:00:00,NA,1188,1212,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3437","900_226000141060",2014-05-09 12:00:00,2014-06-29 00:00:00,NA,1212,1236,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3438","900_226000141060",2014-05-09 12:00:00,2014-06-30 00:00:00,NA,1236,1260,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3439","900_226000141060",2014-05-09 12:00:00,2014-07-01 00:00:00,NA,1260,1284,24,NA,NA,"Alosa pseudoharengus",224,175,NA
"3440","900_226000141063",2014-05-09 12:00:00,2014-05-09 12:00:00,NA,0,12,12,NA,NA,"Alosa aestivalis",212,150,3
"3441","900_226000141063",2014-05-09 12:00:00,2014-05-10 00:00:00,NA,12,36,24,NA,NA,"Alosa aestivalis",212,150,3
"3442","900_226000141063",2014-05-09 12:00:00,2014-05-11 00:00:00,NA,36,60,24,NA,NA,"Alosa aestivalis",212,150,3
"3443","900_226000141063",2014-05-09 12:00:00,2014-05-12 00:00:00,NA,60,84,24,NA,NA,"Alosa aestivalis",212,150,3
"3444","900_226000141063",2014-05-09 12:00:00,2014-05-13 00:00:00,NA,84,108,24,NA,NA,"Alosa aestivalis",212,150,3
"3445","900_226000141063",2014-05-09 12:00:00,2014-05-14 00:00:00,NA,108,132,24,NA,NA,"Alosa aestivalis",212,150,3
"3446","900_226000141063",2014-05-09 12:00:00,2014-05-15 00:00:00,NA,132,156,24,NA,NA,"Alosa aestivalis",212,150,3
"3447","900_226000141063",2014-05-09 12:00:00,2014-05-16 00:00:00,NA,156,180,24,NA,NA,"Alosa aestivalis",212,150,3
"3448","900_226000141063",2014-05-09 12:00:00,2014-05-17 00:00:00,NA,180,204,24,NA,NA,"Alosa aestivalis",212,150,3
"3449","900_226000141063",2014-05-09 12:00:00,2014-05-17 08:29:35,2014-05-17 08:38:07,188.493055555556,188.635555555489,0.14249999993379,NA,1,"Alosa aestivalis",212,150,3
"3450","900_226000141063",2014-05-09 12:00:00,2014-05-18 00:00:00,NA,204,228,24,NA,NA,"Alosa aestivalis",212,150,3
"3451","900_226000141063",2014-05-09 12:00:00,2014-05-19 00:00:00,NA,228,252,24,NA,NA,"Alosa aestivalis",212,150,3
"3452","900_226000141063",2014-05-09 12:00:00,2014-05-20 00:00:00,NA,252,276,24,NA,NA,"Alosa aestivalis",212,150,3
"3453","900_226000141063",2014-05-09 12:00:00,2014-05-21 00:00:00,NA,276,300,24,NA,NA,"Alosa aestivalis",212,150,3
"3454","900_226000141063",2014-05-09 12:00:00,2014-05-22 00:00:00,NA,300,324,24,NA,NA,"Alosa aestivalis",212,150,3
"3455","900_226000141063",2014-05-09 12:00:00,2014-05-23 00:00:00,NA,324,348,24,NA,NA,"Alosa aestivalis",212,150,3
"3456","900_226000141063",2014-05-09 12:00:00,2014-05-24 00:00:00,NA,348,372,24,NA,NA,"Alosa aestivalis",212,150,3
"3457","900_226000141063",2014-05-09 12:00:00,2014-05-25 00:00:00,NA,372,396,24,NA,NA,"Alosa aestivalis",212,150,3
"3458","900_226000141063",2014-05-09 12:00:00,2014-05-26 00:00:00,NA,396,420,24,NA,NA,"Alosa aestivalis",212,150,3
"3459","900_226000141063",2014-05-09 12:00:00,2014-05-27 00:00:00,NA,420,444,24,NA,NA,"Alosa aestivalis",212,150,3
"3460","900_226000141063",2014-05-09 12:00:00,2014-05-28 00:00:00,NA,444,468,24,NA,NA,"Alosa aestivalis",212,150,3
"3461","900_226000141063",2014-05-09 12:00:00,2014-05-29 00:00:00,NA,468,492,24,NA,NA,"Alosa aestivalis",212,150,3
"3462","900_226000141063",2014-05-09 12:00:00,2014-05-30 00:00:00,NA,492,516,24,NA,NA,"Alosa aestivalis",212,150,3
"3463","900_226000141063",2014-05-09 12:00:00,2014-05-31 00:00:00,NA,516,540,24,NA,NA,"Alosa aestivalis",212,150,3
"3464","900_226000141063",2014-05-09 12:00:00,2014-06-01 00:00:00,NA,540,564,24,NA,NA,"Alosa aestivalis",212,150,3
"3465","900_226000141063",2014-05-09 12:00:00,2014-06-02 00:00:00,NA,564,588,24,NA,NA,"Alosa aestivalis",212,150,3
"3466","900_226000141063",2014-05-09 12:00:00,2014-06-03 00:00:00,NA,588,612,24,NA,NA,"Alosa aestivalis",212,150,3
"3467","900_226000141063",2014-05-09 12:00:00,2014-06-04 00:00:00,NA,612,636,24,NA,NA,"Alosa aestivalis",212,150,3
"3468","900_226000141063",2014-05-09 12:00:00,2014-06-05 00:00:00,NA,636,660,24,NA,NA,"Alosa aestivalis",212,150,3
"3469","900_226000141063",2014-05-09 12:00:00,2014-06-06 00:00:00,NA,660,684,24,NA,NA,"Alosa aestivalis",212,150,3
"3470","900_226000141063",2014-05-09 12:00:00,2014-06-07 00:00:00,NA,684,708,24,NA,NA,"Alosa aestivalis",212,150,3
"3471","900_226000141063",2014-05-09 12:00:00,2014-06-08 00:00:00,NA,708,732,24,NA,NA,"Alosa aestivalis",212,150,3
"3472","900_226000141063",2014-05-09 12:00:00,2014-06-09 00:00:00,NA,732,756,24,NA,NA,"Alosa aestivalis",212,150,3
"3473","900_226000141063",2014-05-09 12:00:00,2014-06-10 00:00:00,NA,756,780,24,NA,NA,"Alosa aestivalis",212,150,3
"3474","900_226000141063",2014-05-09 12:00:00,2014-06-11 00:00:00,NA,780,804,24,NA,NA,"Alosa aestivalis",212,150,3
"3475","900_226000141063",2014-05-09 12:00:00,2014-06-12 00:00:00,NA,804,828,24,NA,NA,"Alosa aestivalis",212,150,3
"3476","900_226000141063",2014-05-09 12:00:00,2014-06-13 00:00:00,NA,828,852,24,NA,NA,"Alosa aestivalis",212,150,3
"3477","900_226000141063",2014-05-09 12:00:00,2014-06-14 00:00:00,NA,852,876,24,NA,NA,"Alosa aestivalis",212,150,3
"3478","900_226000141063",2014-05-09 12:00:00,2014-06-15 00:00:00,NA,876,900,24,NA,NA,"Alosa aestivalis",212,150,3
"3479","900_226000141063",2014-05-09 12:00:00,2014-06-16 00:00:00,NA,900,924,24,NA,NA,"Alosa aestivalis",212,150,3
"3480","900_226000141063",2014-05-09 12:00:00,2014-06-17 00:00:00,NA,924,948,24,NA,NA,"Alosa aestivalis",212,150,3
"3481","900_226000141063",2014-05-09 12:00:00,2014-06-18 00:00:00,NA,948,972,24,NA,NA,"Alosa aestivalis",212,150,3
"3482","900_226000141063",2014-05-09 12:00:00,2014-06-19 00:00:00,NA,972,996,24,NA,NA,"Alosa aestivalis",212,150,3
"3483","900_226000141063",2014-05-09 12:00:00,2014-06-20 00:00:00,NA,996,1020,24,NA,NA,"Alosa aestivalis",212,150,3
"3484","900_226000141063",2014-05-09 12:00:00,2014-06-21 00:00:00,NA,1020,1044,24,NA,NA,"Alosa aestivalis",212,150,3
"3485","900_226000141063",2014-05-09 12:00:00,2014-06-22 00:00:00,NA,1044,1068,24,NA,NA,"Alosa aestivalis",212,150,3
"3486","900_226000141063",2014-05-09 12:00:00,2014-06-23 00:00:00,NA,1068,1092,24,NA,NA,"Alosa aestivalis",212,150,3
"3487","900_226000141063",2014-05-09 12:00:00,2014-06-24 00:00:00,NA,1092,1116,24,NA,NA,"Alosa aestivalis",212,150,3
"3488","900_226000141063",2014-05-09 12:00:00,2014-06-25 00:00:00,NA,1116,1140,24,NA,NA,"Alosa aestivalis",212,150,3
"3489","900_226000141063",2014-05-09 12:00:00,2014-06-26 00:00:00,NA,1140,1164,24,NA,NA,"Alosa aestivalis",212,150,3
"3490","900_226000141063",2014-05-09 12:00:00,2014-06-27 00:00:00,NA,1164,1188,24,NA,NA,"Alosa aestivalis",212,150,3
"3491","900_226000141063",2014-05-09 12:00:00,2014-06-28 00:00:00,NA,1188,1212,24,NA,NA,"Alosa aestivalis",212,150,3
"3492","900_226000141063",2014-05-09 12:00:00,2014-06-29 00:00:00,NA,1212,1236,24,NA,NA,"Alosa aestivalis",212,150,3
"3493","900_226000141063",2014-05-09 12:00:00,2014-06-30 00:00:00,NA,1236,1260,24,NA,NA,"Alosa aestivalis",212,150,3
"3494","900_226000141063",2014-05-09 12:00:00,2014-07-01 00:00:00,NA,1260,1284,24,NA,NA,"Alosa aestivalis",212,150,3
"3495","900_226000141070",2014-05-08 12:00:00,2014-05-08 12:00:00,NA,0,12,12,NA,NA,"Alosa aestivalis",220,200,4
"3496","900_226000141070",2014-05-08 12:00:00,2014-05-09 00:00:00,NA,12,36,24,NA,NA,"Alosa aestivalis",220,200,4
"3497","900_226000141070",2014-05-08 12:00:00,2014-05-10 00:00:00,NA,36,60,24,NA,NA,"Alosa aestivalis",220,200,4
"3498","900_226000141070",2014-05-08 12:00:00,2014-05-11 00:00:00,NA,60,84,24,NA,NA,"Alosa aestivalis",220,200,4
"3499","900_226000141070",2014-05-08 12:00:00,2014-05-12 00:00:00,NA,84,108,24,NA,NA,"Alosa aestivalis",220,200,4
"3500","900_226000141070",2014-05-08 12:00:00,2014-05-13 00:00:00,NA,108,132,24,NA,NA,"Alosa aestivalis",220,200,4
"3501","900_226000141070",2014-05-08 12:00:00,2014-05-14 00:00:00,NA,132,156,24,NA,NA,"Alosa aestivalis",220,200,4
"3502","900_226000141070",2014-05-08 12:00:00,2014-05-15 00:00:00,NA,156,180,24,NA,NA,"Alosa aestivalis",220,200,4
"3503","900_226000141070",2014-05-08 12:00:00,2014-05-16 00:00:00,NA,180,204,24,NA,NA,"Alosa aestivalis",220,200,4
"3504","900_226000141070",2014-05-08 12:00:00,2014-05-17 00:00:00,NA,204,228,24,NA,NA,"Alosa aestivalis",220,200,4
"3505","900_226000141070",2014-05-08 12:00:00,2014-05-18 00:00:00,NA,228,252,24,NA,NA,"Alosa aestivalis",220,200,4
"3506","900_226000141070",2014-05-08 12:00:00,2014-05-19 00:00:00,NA,252,276,24,NA,NA,"Alosa aestivalis",220,200,4
"3507","900_226000141070",2014-05-08 12:00:00,2014-05-20 00:00:00,NA,276,300,24,NA,NA,"Alosa aestivalis",220,200,4
"3508","900_226000141070",2014-05-08 12:00:00,2014-05-21 00:00:00,NA,300,324,24,NA,NA,"Alosa aestivalis",220,200,4
"3509","900_226000141070",2014-05-08 12:00:00,2014-05-22 00:00:00,NA,324,348,24,NA,NA,"Alosa aestivalis",220,200,4
"3510","900_226000141070",2014-05-08 12:00:00,2014-05-22 06:24:56,2014-05-22 06:35:37,330.415555555556,330.593888888823,0.178333333267119,NA,1,"Alosa aestivalis",220,200,4
"3511","900_226000141070",2014-05-08 12:00:00,2014-05-23 00:00:00,NA,348,372,24,NA,NA,"Alosa aestivalis",220,200,4
"3512","900_226000141070",2014-05-08 12:00:00,2014-05-24 00:00:00,NA,372,396,24,NA,NA,"Alosa aestivalis",220,200,4
"3513","900_226000141070",2014-05-08 12:00:00,2014-05-25 00:00:00,NA,396,420,24,NA,NA,"Alosa aestivalis",220,200,4
"3514","900_226000141070",2014-05-08 12:00:00,2014-05-26 00:00:00,NA,420,444,24,NA,NA,"Alosa aestivalis",220,200,4
"3515","900_226000141070",2014-05-08 12:00:00,2014-05-27 00:00:00,NA,444,468,24,NA,NA,"Alosa aestivalis",220,200,4
"3516","900_226000141070",2014-05-08 12:00:00,2014-05-28 00:00:00,NA,468,492,24,NA,NA,"Alosa aestivalis",220,200,4
"3517","900_226000141070",2014-05-08 12:00:00,2014-05-29 00:00:00,NA,492,516,24,NA,NA,"Alosa aestivalis",220,200,4
"3518","900_226000141070",2014-05-08 12:00:00,2014-05-30 00:00:00,NA,516,540,24,NA,NA,"Alosa aestivalis",220,200,4
"3519","900_226000141070",2014-05-08 12:00:00,2014-05-31 00:00:00,NA,540,564,24,NA,NA,"Alosa aestivalis",220,200,4
"3520","900_226000141070",2014-05-08 12:00:00,2014-06-01 00:00:00,NA,564,588,24,NA,NA,"Alosa aestivalis",220,200,4
"3521","900_226000141070",2014-05-08 12:00:00,2014-06-02 00:00:00,NA,588,612,24,NA,NA,"Alosa aestivalis",220,200,4
"3522","900_226000141070",2014-05-08 12:00:00,2014-06-03 00:00:00,NA,612,636,24,NA,NA,"Alosa aestivalis",220,200,4
"3523","900_226000141070",2014-05-08 12:00:00,2014-06-04 00:00:00,NA,636,660,24,NA,NA,"Alosa aestivalis",220,200,4
"3524","900_226000141070",2014-05-08 12:00:00,2014-06-05 00:00:00,NA,660,684,24,NA,NA,"Alosa aestivalis",220,200,4
"3525","900_226000141070",2014-05-08 12:00:00,2014-06-06 00:00:00,NA,684,708,24,NA,NA,"Alosa aestivalis",220,200,4
"3526","900_226000141070",2014-05-08 12:00:00,2014-06-07 00:00:00,NA,708,732,24,NA,NA,"Alosa aestivalis",220,200,4
"3527","900_226000141070",2014-05-08 12:00:00,2014-06-08 00:00:00,NA,732,756,24,NA,NA,"Alosa aestivalis",220,200,4
"3528","900_226000141070",2014-05-08 12:00:00,2014-06-09 00:00:00,NA,756,780,24,NA,NA,"Alosa aestivalis",220,200,4
"3529","900_226000141070",2014-05-08 12:00:00,2014-06-10 00:00:00,NA,780,804,24,NA,NA,"Alosa aestivalis",220,200,4
"3530","900_226000141070",2014-05-08 12:00:00,2014-06-11 00:00:00,NA,804,828,24,NA,NA,"Alosa aestivalis",220,200,4
"3531","900_226000141070",2014-05-08 12:00:00,2014-06-12 00:00:00,NA,828,852,24,NA,NA,"Alosa aestivalis",220,200,4
"3532","900_226000141070",2014-05-08 12:00:00,2014-06-13 00:00:00,NA,852,876,24,NA,NA,"Alosa aestivalis",220,200,4
"3533","900_226000141070",2014-05-08 12:00:00,2014-06-14 00:00:00,NA,876,900,24,NA,NA,"Alosa aestivalis",220,200,4
"3534","900_226000141070",2014-05-08 12:00:00,2014-06-15 00:00:00,NA,900,924,24,NA,NA,"Alosa aestivalis",220,200,4
