=~=~=~=~=~=~=~=~=~=~=~=	PuTTY	log	2013.05.22	8:47:01	=~=~=~=~=~=~=~=~=~=~=~=										
05/19/2013	7:50:16	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/19/2013	8:09:02	00:00.0	R	0000_0000000180573686	A2	1	1436								
05/19/2013	8:10:31	00:00.0	R	0000_0000000174764573	A1	1	10647								
05/19/2013	8:20:09	00:00.0	R	0000_0000000174764544	A3	1	5408								
05/19/2013	8:24:00	00:00.0	R	0000_0000000180573686	A2	1	261								
05/19/2013	8:35:05	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/19/2013	8:38:58	00:00.0	R	0000_0000000180573686	A2	1	252								
05/19/2013	8:41:17	00:00.0	R	0000_0000000174764573	A1	1	10611								
05/19/2013	8:53:08	00:00.0	A	900_226000137678	A3	1	3265								
05/19/2013	8:55:34	00:00.0	A	900_226000137678	A3	1	439								
05/19/2013	9:04:58	00:00.0	R	0000_0000000174764544	A3	1	1702								
05/19/2013	9:08:54	00:00.0	R	0000_0000000180573686	A2	1	490								
05/19/2013	9:12:03	00:00.0	R	0000_0000000174764573	A1	1	10637								
05/19/2013	9:19:55	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/19/2013	9:34:52	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/19/2013	9:39:34	00:00.3	A	900_226000137602	A3	2	852								
05/19/2013	9:42:49	00:00.0	R	0000_0000000174764573	A1	1	10633								
05/19/2013	9:43:45	00:00.0	A	900_226000137602	A3	1	755								
05/19/2013	9:44:32	00:00.0	A	900_226000137602	A3	1	139								
05/19/2013	9:49:34	00:00.0	A	900_226000137602	A3	1	911								
05/19/2013	9:49:49	00:00.0	R	0000_0000000174764544	A3	1	43								
05/19/2013	9:50:55	00:00.0	A	900_226000137602	A3	1	201								
05/19/2013	9:58:22	00:00.0	A	900_226000137602	A3	1	1345								
05/19/2013	9:58:26	00:00.0	A	900_226000137602	A3	1	11								
05/19/2013	9:59:53	00:00.0	A	900_226000137602	A3	1	263								
05/19/2013	10:00:48	00:00.7	A	900_226000137602	A3	3	166								
05/19/2013	10:01:19	00:00.3	A	900_226000137602	A3	2	90								
05/19/2013	10:02:26	00:00.0	A	900_226000137582	A3	1	200								
05/19/2013	10:03:20	00:00.3	A	900_226000137582	A3	2	160								
05/19/2013	10:04:45	00:00.0	R	0000_0000000174764544	A3	1	256								
05/19/2013	10:06:47	00:00.0	A	900_226000137582	A3	1	366								
05/19/2013	10:07:19	00:00.0	A	900_226000137582	A3	1	97								
05/19/2013	10:08:47	00:00.0	R	0000_0000000180573686	A2	1	998								
05/19/2013	10:09:29	00:00.0	A	900_226000137582	A3	1	388								
05/19/2013	10:10:03	00:00.0	A	900_226000137582	A3	1	101								
05/19/2013	10:19:42	00:00.0	R	0000_0000000174764544	A3	1	1746								
05/19/2013	10:34:38	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/19/2013	10:36:32	00:00.0	A	900_226000137602	A3	1	342								
05/19/2013	10:36:33	00:00.0	A	900_226000137602	A3	1	1								
05/19/2013	10:36:55	00:00.0	A	900_226000137602	A3	1	66								
05/19/2013	10:37:17	00:00.0	A	900_226000137602	A3	1	67								
05/19/2013	10:38:11	00:00.0	A	900_226000137602	A3	1	160								
05/19/2013	10:38:43	00:00.0	A	900_226000137602	A3	1	95								
05/19/2013	10:38:43	00:00.0	R	0000_0000000180573686	A2	1	516								
05/19/2013	10:53:42	00:00.0	R	0000_0000000180573686	A2	1	262								
05/19/2013	11:08:39	00:00.0	R	0000_0000000180573686	A2	1	252								
05/19/2013	11:15:08	00:00.0	R	0000_0000000174764573	A1	1	31836								
05/19/2013	11:19:28	00:00.0	R	0000_0000000174764544	A3	1	7376								
05/19/2013	11:23:37	00:00.0	R	0000_0000000180573686	A2	1	278								
05/19/2013	11:34:24	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/19/2013	11:38:35	00:00.0	R	0000_0000000180573686	A2	1	254								
05/19/2013	11:42:44	00:00.0	A	900_226000137602	A3	1	1507								
05/19/2013	11:43:24	00:00.0	A	900_226000137602	A3	1	120								
05/19/2013	11:45:13	00:00.7	A	900_226000137602	A3	3	325								
05/19/2013	11:46:26	00:00.0	A	900_226000137602	A3	1	217								
05/19/2013	11:49:21	00:00.0	R	0000_0000000174764544	A3	1	528								
05/19/2013	11:49:50	00:00.0	A	900_226000137602	A3	1	88								
05/19/2013	11:50:22	00:00.0	A	900_226000137602	A3	1	95								
05/19/2013	11:50:27	00:00.0	A	900_226000137602	A3	1	15								
05/19/2013	11:52:21	00:00.7	A	900_226000137602	A3	3	339								
05/19/2013	11:52:25	00:00.0	A	900_226000137602	A3	1	10								
05/19/2013	11:52:58	00:00.3	A	900_226000137602	A3	2	98								
05/19/2013	11:53:09	00:00.0	A	900_226000137602	A3	1	31								
05/19/2013	11:53:35	00:00.0	A	900_226000137602	A3	1	79								
05/19/2013	11:54:21	00:00.0	A	900_226000137602	A3	1	138								
05/19/2013	11:55:57	00:00.0	A	900_226000137602	A3	1	289								
05/19/2013	11:56:40	00:00.0	A	900_226000137602	A3	1	129								
05/19/2013	11:57:28	00:00.0	A	900_226000137602	A3	1	143								
05/19/2013	11:57:43	00:00.0	A	900_226000137602	A3	1	45								
05/19/2013	12:08:32	00:00.0	R	0000_0000000180573686	A2	1	575								
05/19/2013	12:19:14	00:00.0	R	0000_0000000174764544	A3	1	3892								
05/19/2013	12:23:31	00:00.0	R	0000_0000000180573686	A2	1	276								
05/19/2013	12:29:09	00:00.0	A	900_226000137678	A3	1	1794								
05/19/2013	12:29:23	00:00.0	A	900_226000137678	A3	1	42								
05/19/2013	12:30:09	00:00.0	A	900_226000137678	A3	1	136								
05/19/2013	12:30:17	00:00.3	A	900_226000137678	A3	2	25								
05/19/2013	12:30:41	00:00.3	A	900_226000137678	A3	2	68								
05/19/2013	12:34:11	00:00.0	R	0000_0000000174764544	A3	1	633								
05/19/2013	12:38:29	00:00.0	R	0000_0000000180573686	A2	1	237								
05/19/2013	12:47:27	00:00.0	R	0000_0000000174764573	A1	1	31765								
05/19/2013	13:04:04	00:00.0	R	0000_0000000174764544	A3	1	5407								
05/19/2013	13:19:01	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/19/2013	13:48:53	00:00.0	R	0000_0000000174764544	A3	1	5407								
05/19/2013	13:48:59	00:00.0	R	0000_0000000174764573	A1	1	21248								
05/19/2013	13:53:21	00:00.0	R	0000_0000000180573686	A2	1	1253								
05/19/2013	14:03:50	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/19/2013	14:08:19	00:00.0	R	0000_0000000180573686	A2	1	245								
05/19/2013	14:18:46	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/19/2013	14:19:45	00:00.0	R	0000_0000000174764573	A1	1	10638								
05/19/2013	14:23:17	00:00.0	R	0000_0000000180573686	A2	1	255								
05/19/2013	14:33:43	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/19/2013	14:48:39	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/19/2013	14:50:30	00:00.0	R	0000_0000000174764573	A1	1	10616								
05/19/2013	14:51:26	00:00.0	A	900_226000137602	A3	1	503								
05/19/2013	14:51:42	00:00.3	A	900_226000137582	A3	2	49								
05/19/2013	14:51:48	00:00.0	A	900_226000137582	A3	1	16								
05/19/2013	14:51:55	00:00.0	A	900_226000137582	A3	1	19								
05/19/2013	14:52:13	00:00.7	A	900_226000137602	A3	3	52								
05/19/2013	14:52:47	00:00.0	A	900_226000137582	A3	1	99								
05/19/2013	14:53:06	00:00.0	A	900_226000137582	A3	1	56								
05/19/2013	14:53:22	00:00.0	A	900_226000137582	A3	1	49								
05/19/2013	14:54:50	00:00.3	A	900_226000137602	A3	2	265								
05/19/2013	14:56:13	00:00.3	A	900_226000137602	A3	2	246								
05/19/2013	14:56:23	00:00.3	A	900_226000137678	A3	2	28								
05/19/2013	14:56:29	00:00.0	A	900_226000137582	A3	1	18								
05/19/2013	14:57:26	00:00.3	A	900_226000137678	A3	2	170								
05/19/2013	14:57:43	00:00.0	A	900_226000137582	A3	1	51								
05/19/2013	14:57:51	00:00.0	A	900_226000137582	A3	1	21								
05/19/2013	15:00:33	00:01.3	A	900_226000137678	A3	5	488								
05/19/2013	15:01:20	00:00.3	A	900_226000137618	A3	2	136								
05/19/2013	15:02:14	00:00.0	A	900_226000137618	A3	1	163								
05/19/2013	15:02:59	00:00.0	A	900_226000137612	A3	1	133								
05/19/2013	15:03:08	00:00.0	A	900_226000137618	A3	1	28								
05/19/2013	15:03:23	00:00.0	A	900_226000137618	A3	1	42								
05/19/2013	15:03:24	00:00.0	A	900_226000137618	A3	1	3								
05/19/2013	15:03:25	00:00.0	A	900_226000137618	A3	1	1								
05/19/2013	15:03:27	00:00.3	A	900_226000137618	A3	2	5								
05/19/2013	15:03:35	00:00.0	R	0000_0000000174764544	A3	1	25								
05/19/2013	15:05:18	00:00.0	A	900_226000137618	A3	1	309								
05/19/2013	15:05:32	00:00.0	A	900_226000137618	A3	1	40								
05/19/2013	15:06:35	00:00.3	A	900_226000137618	A3	2	191								
05/19/2013	15:07:08	00:00.0	A	900_226000137618	A3	1	96								
05/19/2013	15:07:25	00:00.0	A	900_226000137618	A3	1	51								
05/19/2013	15:07:30	00:00.0	A	900_226000137618	A3	1	13								
05/19/2013	15:08:25	00:00.0	A	900_226000137618	A3	1	166								
05/19/2013	15:08:27	00:00.0	A	900_226000137618	A3	1	5								
05/19/2013	15:08:29	00:00.0	A	900_226000137618	A3	1	6								
05/19/2013	15:08:36	00:00.0	A	900_226000137618	A3	1	20								
05/19/2013	15:09:53	00:00.3	A	900_226000137618	A3	2	229								
05/19/2013	15:09:54	00:00.0	A	900_226000137618	A3	1	1								
05/19/2013	15:10:28	00:00.0	A	900_226000137618	A3	1	104								
05/19/2013	15:13:18	00:00.0	A	900_226000137618	A3	1	510								
05/19/2013	15:13:25	00:00.3	A	900_226000137618	A3	2	22								
05/19/2013	15:13:58	00:00.3	A	900_226000137618	A3	2	96								
05/19/2013	15:14:00	00:00.3	A	900_226000137618	A3	2	3								
05/19/2013	15:14:18	00:00.3	A	900_226000137618	A3	2	54								
05/19/2013	15:15:12	00:00.0	A	900_226000137618	A3	1	160								
05/19/2013	15:15:28	00:00.0	A	900_226000137618	A3	1	49								
05/19/2013	15:15:28	00:01.3	A	900_226000137618	A3	2	1								
05/19/2013	15:15:32	00:00.0	A	900_226000137618	A3	1	6								
05/19/2013	15:15:32	00:00.0	A	900_226000137618	A3	1	1								
05/19/2013	15:16:04	00:00.0	A	900_226000137618	A3	1	95								
05/19/2013	15:16:13	00:00.3	A	900_226000137618	A3	2	25								
05/19/2013	15:17:00	00:00.0	A	900_226000137582	A3	1	141								
05/19/2013	15:18:31	00:00.0	A	900_226000137618	A3	1	274								
05/19/2013	15:18:31	00:00.0	R	0000_0000000174764544	A3	1	1								
05/19/2013	15:18:54	00:00.0	A	900_226000137582	A3	1	64								
05/19/2013	15:19:08	00:00.0	A	900_226000137582	A3	1	42								
05/19/2013	15:19:25	00:00.0	A	900_226000137582	A3	1	50								
05/19/2013	15:19:35	00:00.0	A	900_226000137582	A3	1	31								
05/19/2013	15:19:51	00:00.0	A	900_226000137582	A3	1	47								
05/19/2013	15:20:00	00:00.0	A	900_226000137618	A3	1	24								
05/19/2013	15:20:46	00:00.0	A	900_226000137618	A3	1	138								
05/19/2013	15:20:49	00:00.0	A	900_226000137582	A3	1	10								
05/19/2013	15:20:50	00:00.3	A	900_226000137582	A3	2	1								
05/19/2013	15:21:16	00:00.0	R	0000_0000000174764573	A1	1	10656								
05/19/2013	15:21:23	00:00.0	A	900_226000137582	A3	1	99								
05/19/2013	15:21:28	00:00.0	A	900_226000137678	A3	1	14								
05/19/2013	15:21:34	00:00.0	A	900_226000137678	A3	1	17								
05/19/2013	15:21:54	00:00.3	A	900_226000137678	A3	2	57								
05/19/2013	15:22:05	00:00.0	A	900_226000137618	A3	1	32								
05/19/2013	15:22:28	00:00.0	A	900_226000137618	A3	1	70								
05/19/2013	15:22:41	00:00.0	A	900_226000137678	A3	1	38								
05/19/2013	15:22:50	00:00.0	A	900_226000137678	A3	1	26								
05/19/2013	15:22:53	00:00.0	A	900_226000137678	A3	1	8								
05/19/2013	15:23:09	00:00.0	R	0000_0000000180573686	A2	1	969								
05/19/2013	15:23:18	00:00.0	A	900_226000137582	A3	1	74								
05/19/2013	15:23:24	00:00.0	A	900_226000137618	A3	1	17								
05/19/2013	15:23:26	00:00.0	A	900_226000137618	A3	1	5								
05/19/2013	15:23:47	00:00.0	A	900_226000137582	A3	1	62								
05/19/2013	15:24:31	00:00.0	A	900_226000137582	A3	1	133								
05/19/2013	15:24:58	00:00.0	A	900_226000137618	A3	1	79								
05/19/2013	15:25:05	00:00.0	A	900_226000137618	A3	1	22								
05/19/2013	15:25:33	00:00.0	A	900_226000137618	A3	1	81								
05/19/2013	15:25:51	00:00.3	A	900_226000137678	A3	2	55								
05/19/2013	15:25:54	00:00.0	A	900_226000137678	A3	1	2								
05/19/2013	15:25:53	00:01.3	A	900_226000137678	A3	2	1								
05/19/2013	15:26:42	00:00.0	A	900_226000137678	A3	1	144								
05/19/2013	15:26:49	00:00.0	A	900_226000137618	A3	1	21								
05/19/2013	15:26:52	00:00.0	A	900_226000137618	A3	1	9								
05/19/2013	15:27:25	00:00.0	A	900_226000137582	A3	1	98								
05/19/2013	15:27:27	00:00.0	A	900_226000137678	A3	1	6								
05/19/2013	15:27:29	00:00.0	A	900_226000137678	A3	1	5								
05/19/2013	15:27:30	00:00.0	A	900_226000137582	A3	1	0								
05/19/2013	15:27:33	00:00.0	A	900_226000137582	A3	1	8								
05/19/2013	15:28:19	00:00.0	A	900_226000137582	A3	1	138								
05/19/2013	15:28:34	00:00.0	A	900_226000137678	A3	1	44								
05/19/2013	15:29:19	00:00.0	A	900_226000137678	A3	1	137								
05/19/2013	15:32:02	00:00.0	A	900_226000137678	A3	1	490								
05/19/2013	15:33:37	00:00.0	A	900_226000137678	A3	1	286								
05/19/2013	15:38:06	00:00.0	R	0000_0000000180573686	A2	1	266								
05/19/2013	15:48:25	00:00.0	R	0000_0000000174764544	A3	1	2678								
05/19/2013	15:52:02	00:00.0	R	0000_0000000174764573	A1	1	10622								
05/19/2013	15:53:04	00:00.0	R	0000_0000000180573686	A2	1	229								
05/19/2013	16:03:21	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/19/2013	16:08:03	00:00.0	R	0000_0000000180573686	A2	1	230								
05/19/2013	16:18:18	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/19/2013	16:22:48	00:00.0	R	0000_0000000174764573	A1	1	10664								
05/19/2013	16:33:15	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/19/2013	16:37:59	00:00.0	R	0000_0000000180573686	A2	1	482								
05/19/2013	16:48:11	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/19/2013	16:52:56	00:00.0	R	0000_0000000180573686	A2	1	263								
05/19/2013	16:53:34	00:00.0	R	0000_0000000174764573	A1	1	10605								
05/19/2013	17:22:53	00:00.0	R	0000_0000000180573686	A2	1	511								
05/19/2013	17:24:19	00:00.0	R	0000_0000000174764573	A1	1	10615								
05/19/2013	17:33:01	00:00.0	R	0000_0000000174764544	A3	1	8114								
05/19/2013	17:55:05	00:00.0	R	0000_0000000174764573	A1	1	10447								
05/19/2013	18:02:54	00:00.0	R	0000_0000000174764544	A3	1	5410								
05/19/2013	18:22:46	00:00.0	R	0000_0000000180573686	A2	1	1418								
05/19/2013	18:25:51	00:00.0	R	0000_0000000174764573	A1	1	10344								
05/19/2013	18:32:47	00:00.0	R	0000_0000000174764544	A3	1	5410								
05/19/2013	18:37:45	00:00.0	R	0000_0000000180573686	A2	1	432								
05/19/2013	18:47:44	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/19/2013	18:52:43	00:00.0	R	0000_0000000180573686	A2	1	495								
05/19/2013	18:56:37	00:00.0	R	0000_0000000174764573	A1	1	10166								
05/19/2013	19:02:40	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/19/2013	19:07:42	00:00.0	R	0000_0000000180573686	A2	1	484								
05/19/2013	19:17:37	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/19/2013	19:22:40	00:00.0	R	0000_0000000180573686	A2	1	571								
05/19/2013	19:32:33	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/19/2013	19:37:39	00:00.0	R	0000_0000000180573686	A2	1	544								
05/19/2013	19:47:29	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/19/2013	20:02:26	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/19/2013	20:07:35	00:00.0	R	0000_0000000180573686	A2	1	1172								
05/19/2013	20:17:22	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/19/2013	20:28:55	00:00.0	R	0000_0000000174764573	A1	1	29982								
05/19/2013	20:32:19	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/19/2013	20:47:15	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/19/2013	20:52:30	00:00.0	R	0000_0000000180573686	A2	1	1674								
05/19/2013	20:59:41	00:00.0	R	0000_0000000174764573	A1	1	10002								
05/19/2013	21:02:11	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/19/2013	21:32:03	00:00.0	R	0000_0000000174764544	A3	1	5406								
05/19/2013	21:52:24	00:00.0	R	0000_0000000180573686	A2	1	2060								
05/19/2013	22:01:13	00:00.0	R	0000_0000000174764573	A1	1	20146								
05/19/2013	22:01:56	00:00.0	R	0000_0000000174764544	A3	1	5408								
05/19/2013	22:07:22	00:00.0	R	0000_0000000180573686	A2	1	549								
05/19/2013	22:16:52	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/19/2013	22:22:20	00:00.0	R	0000_0000000180573686	A2	1	504								
05/19/2013	22:31:49	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/19/2013	22:31:59	00:00.0	R	0000_0000000174764573	A1	1	10072								
05/19/2013	22:37:19	00:00.0	R	0000_0000000180573686	A2	1	514								
05/19/2013	22:46:45	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/19/2013	23:02:45	00:00.0	R	0000_0000000174764573	A1	1	10222								
05/19/2013	23:07:16	00:00.0	R	0000_0000000180573686	A2	1	905								
05/19/2013	23:16:38	00:00.0	R	0000_0000000174764544	A3	1	5408								
05/19/2013	23:22:15	00:00.0	R	0000_0000000180573686	A2	1	466								
05/19/2013	23:31:34	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/19/2013	23:33:31	00:00.0	R	0000_0000000174764573	A1	1	10178								
05/19/2013	23:37:13	00:00.0	R	0000_0000000180573686	A2	1	445								
05/19/2013	23:46:31	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/20/2013	0:04:17	00:00.0	R	0000_0000000174764573	A1	1	10213								
05/20/2013	0:31:20	00:00.0	R	0000_0000000174764544	A3	1	8112								
05/20/2013	0:35:03	00:00.0	R	0000_0000000174764573	A1	1	10274								
05/20/2013	0:37:07	00:00.0	R	0000_0000000180573686	A2	1	1741								
05/20/2013	1:05:49	00:00.0	R	0000_0000000174764573	A1	1	10280								
05/20/2013	1:07:03	00:00.0	R	0000_0000000180573686	A2	1	826								
05/20/2013	1:16:09	00:00.0	R	0000_0000000174764544	A3	1	8109								
05/20/2013	1:22:02	00:00.0	R	0000_0000000180573686	A2	1	425								
05/20/2013	1:31:05	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/20/2013	1:36:35	00:00.0	R	0000_0000000174764573	A1	1	10288								
05/20/2013	1:37:01	00:00.0	R	0000_0000000180573686	A2	1	401								
05/20/2013	1:51:59	00:00.0	R	0000_0000000180573686	A2	1	421								
05/20/2013	2:00:58	00:00.0	R	0000_0000000174764544	A3	1	5407								
05/20/2013	2:07:20	00:00.0	R	0000_0000000174764573	A1	1	10271								
05/20/2013	2:20:18	00:00.0	A	900_226000137678	A3	1	3499								
05/20/2013	2:28:59	00:00.0	A	900_226000137602	A3	1	1571								
05/20/2013	2:30:05	00:00.3	A	900_226000137602	A3	2	198								
05/20/2013	2:30:50	00:00.0	R	0000_0000000174764544	A3	1	133								
05/20/2013	2:38:06	00:00.0	R	0000_0000000174764573	A1	1	10381								
05/20/2013	2:42:30	00:00.0	A	900_226000137678	A3	1	2111								
05/20/2013	2:44:09	00:00.0	A	900_226000137678	A3	1	296								
05/20/2013	2:45:21	00:00.0	A	900_226000137678	A3	1	217								
05/20/2013	2:45:46	00:00.0	R	0000_0000000174764544	A3	1	73								
05/20/2013	2:51:53	00:00.0	R	0000_0000000180573686	A2	1	1519								
05/20/2013	3:00:42	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/20/2013	3:06:51	00:00.0	R	0000_0000000180573686	A2	1	371								
05/20/2013	3:21:49	00:00.0	R	0000_0000000180573686	A2	1	340								
05/20/2013	3:30:35	00:00.0	R	0000_0000000174764544	A3	1	5405								
05/20/2013	3:30:53	00:00.0	A	900_226000135086	A3	1	54								
05/20/2013	3:31:40	00:00.3	A	900_226000135086	A3	2	142								
05/20/2013	3:31:57	00:00.0	A	900_226000135086	A3	1	47								
05/20/2013	3:32:21	00:00.3	A	900_226000135086	A3	2	72								
05/20/2013	3:32:36	00:00.0	A	900_226000135086	A3	1	45								
05/20/2013	3:32:42	00:00.0	A	900_226000135086	A3	1	16								
05/20/2013	3:34:13	00:00.0	A	900_226000135086	A3	1	273								
05/20/2013	3:34:48	00:00.3	A	900_226000135086	A3	2	105								
05/20/2013	3:35:05	00:00.0	A	900_226000137678	A3	1	50								
05/20/2013	3:35:23	00:00.3	A	900_226000137678	A3	2	54								
05/20/2013	3:35:24	00:00.3	A	900_226000135086	A3	2	1								
05/20/2013	3:35:57	00:00.0	A	900_226000135086	A3	1	95								
05/20/2013	3:42:35	00:00.3	A	900_226000137678	A3	2	1199								
05/20/2013	3:45:31	00:00.0	R	0000_0000000174764544	A3	1	530								
05/20/2013	3:45:53	00:00.0	A	900_226000137678	A3	1	65								
05/20/2013	3:45:54	00:00.7	A	900_226000137678	A3	3	3								
05/20/2013	3:45:59	00:00.0	A	900_226000137678	A3	1	13								
05/20/2013	3:47:27	00:00.0	A	900_226000137678	A3	1	264								
05/20/2013	3:48:01	00:00.3	A	900_226000137678	A3	2	101								
05/20/2013	3:49:03	00:00.3	A	900_226000137678	A3	2	184								
05/20/2013	3:49:15	00:00.0	A	900_226000137678	A3	1	36								
05/20/2013	3:49:26	00:00.3	A	900_226000137678	A3	2	30								
05/20/2013	3:49:31	00:00.0	A	900_226000137678	A3	1	15								
05/20/2013	3:49:34	00:00.3	A	900_226000137678	A3	2	7								
05/20/2013	3:50:14	00:00.0	A	900_226000137678	A3	1	118								
05/20/2013	3:50:19	00:00.7	A	900_226000137678	A3	3	15								
05/20/2013	3:50:33	00:00.0	A	900_226000137678	A3	1	39								
05/20/2013	3:50:47	00:00.0	A	900_226000137678	A3	1	42								
05/20/2013	3:51:45	00:00.0	R	0000_0000000180573686	A2	1	704								
05/20/2013	3:52:04	00:00.0	A	900_226000137678	A3	1	231								
05/20/2013	4:00:27	00:00.0	R	0000_0000000174764544	A3	1	1517								
05/20/2013	4:00:36	00:00.0	A	900_226000137602	A3	1	27								
05/20/2013	4:00:49	00:00.0	A	900_226000137602	A3	1	38								
05/20/2013	4:00:51	00:00.0	A	900_226000137602	A3	1	5								
05/20/2013	4:01:15	00:00.0	A	900_226000137602	A3	1	71								
05/20/2013	4:02:06	00:00.0	A	900_226000137602	A3	1	150								
05/20/2013	4:02:31	00:00.0	A	900_226000137602	A3	1	75								
05/20/2013	4:04:50	00:00.0	A	900_226000137602	A3	1	419								
05/20/2013	4:05:25	00:00.0	A	900_226000137602	A3	1	105								
05/20/2013	4:06:05	00:00.0	A	900_226000137602	A3	1	117								
05/20/2013	4:06:16	00:00.0	A	900_226000137602	A3	1	33								
05/20/2013	4:06:26	00:00.0	A	900_226000137602	A3	1	29								
05/20/2013	4:06:32	00:00.0	A	900_226000137602	A3	1	18								
05/20/2013	4:06:44	00:00.0	R	0000_0000000180573686	A2	1	340								
05/20/2013	4:06:44	00:00.3	A	900_226000137602	A3	2	38								
05/20/2013	4:15:23	00:00.0	R	0000_0000000174764544	A3	1	1562								
05/20/2013	4:30:20	00:00.0	R	0000_0000000174764544	A3	1	2700								
05/20/2013	4:36:41	00:00.0	R	0000_0000000180573686	A2	1	640								
05/20/2013	4:41:09	00:00.0	R	0000_0000000174764573	A1	1	41751								
05/20/2013	4:43:34	00:00.3	A	900_226000137678	A3	2	2396								
05/20/2013	4:45:15	00:00.0	R	0000_0000000174764544	A3	1	304								
05/20/2013	4:45:29	00:00.0	A	900_226000137678	A3	1	39								
05/20/2013	4:46:13	00:00.0	A	900_226000137678	A3	1	132								
05/20/2013	4:47:22	00:00.3	A	900_226000137678	A3	2	207								
05/20/2013	4:47:58	00:00.3	A	900_226000137678	A3	2	108								
05/20/2013	4:51:39	00:00.0	R	0000_0000000180573686	A2	1	311								
05/20/2013	4:52:59	00:00.3	A	900_226000137678	A3	2	905								
05/20/2013	4:53:29	00:00.0	A	900_226000137678	A3	1	87								
05/20/2013	4:53:52	00:00.0	A	900_226000137678	A3	1	69								
05/20/2013	4:55:50	00:00.0	A	900_226000137678	A3	1	355								
05/20/2013	4:56:29	00:00.0	A	900_226000137678	A3	1	116								
05/20/2013	4:56:38	00:00.7	A	900_226000137678	A3	3	27								
05/20/2013	4:56:50	00:00.0	A	900_226000137678	A3	1	33								
05/20/2013	5:00:11	00:00.0	R	0000_0000000174764544	A3	1	606								
05/20/2013	5:06:37	00:00.0	R	0000_0000000180573686	A2	1	301								
05/20/2013	5:08:14	00:00.0	A	900_226000137602	A3	1	1454								
05/20/2013	5:08:18	00:00.0	A	900_226000137602	A3	1	11								
05/20/2013	5:08:37	00:00.3	A	900_226000137602	A3	2	56								
05/20/2013	5:08:48	00:00.3	A	900_226000137602	A3	2	32								
05/20/2013	5:08:51	00:00.3	A	900_226000137602	A3	2	6								
05/20/2013	5:09:04	00:00.0	A	900_226000137602	A3	1	36								
05/20/2013	5:09:30	00:00.7	A	900_226000137602	A3	3	76								
05/20/2013	5:09:47	00:00.0	A	900_226000137602	A3	1	51								
05/20/2013	5:11:57	00:00.0	A	900_226000137602	A3	1	389								
05/20/2013	5:12:27	00:00.3	A	900_226000137602	A3	2	86								
05/20/2013	5:12:41	00:00.0	A	900_226000137602	A3	1	41								
05/20/2013	5:12:42	00:00.0	A	900_226000137602	A3	1	2								
05/20/2013	5:12:52	00:00.3	A	900_226000137602	A3	2	31								
05/20/2013	5:13:28	00:00.0	A	900_226000137602	A3	1	105								
05/20/2013	5:13:45	00:00.0	A	900_226000137602	A3	1	50								
05/20/2013	5:14:32	00:00.0	A	900_226000137602	A3	1	141								
05/20/2013	5:14:37	00:00.7	A	900_226000137602	A3	3	14								
05/20/2013	5:14:50	00:00.0	A	900_226000137602	A3	1	37								
05/20/2013	5:15:07	00:00.0	R	0000_0000000174764544	A3	1	49								
05/20/2013	5:15:18	00:00.0	A	900_226000137602	A3	1	33								
05/20/2013	5:15:24	00:00.0	A	900_226000137602	A3	1	15								
05/20/2013	5:15:34	00:00.0	A	900_226000137602	A3	1	32								
05/20/2013	5:15:56	00:00.3	A	900_226000137602	A3	2	65								
05/20/2013	5:16:01	00:00.7	A	900_226000137602	A3	3	13								
05/20/2013	5:16:28	00:00.0	A	900_226000137602	A3	1	77								
05/20/2013	5:16:30	00:00.0	A	900_226000137602	A3	1	4								
05/20/2013	5:16:32	00:01.0	A	900_226000137602	A3	4	7								
05/20/2013	5:16:42	00:00.3	A	900_226000137602	A3	2	25								
