=~=~=~=~=~=~=~=~=~=~=~=	PuTTY	log	2013.06.04	8:41:15	=~=~=~=~=~=~=~=~=~=~=~=										
06/01/2013	22:23:13	00:00.0	R	0000_0000000174764544	A3	1	2702								
06/01/2013	22:24:57	00:00.0	R	0000_0000000174764573	A1	1	15635								
06/01/2013	22:38:09	00:00.0	R	0000_0000000174764544	A3	1	2702								
06/01/2013	22:44:07	00:00.0	R	0000_0000000180573686	A2	1	3083								
06/01/2013	22:53:05	00:00.0	R	0000_0000000174764544	A3	1	2702								
06/01/2013	22:55:43	00:00.0	R	0000_0000000174764573	A1	1	8041								
06/01/2013	22:59:05	00:00.0	R	0000_0000000180573686	A2	1	1479								
06/01/2013	23:08:01	00:00.0	R	0000_0000000174764544	A3	1	2703								
06/01/2013	23:14:03	00:00.0	R	0000_0000000180573686	A2	1	1585								
06/01/2013	23:22:57	00:00.0	R	0000_0000000174764544	A3	1	2703								
06/01/2013	23:29:01	00:00.0	R	0000_0000000180573686	A2	1	1557								
06/01/2013	23:37:53	00:00.0	R	0000_0000000174764544	A3	1	2702								
06/01/2013	23:52:49	00:00.0	R	0000_0000000174764544	A3	1	2703								
06/01/2013	23:58:57	00:00.0	R	0000_0000000180573686	A2	1	3105								
06/02/2013	0:07:45	00:00.0	R	0000_0000000174764544	A3	1	2703								
06/02/2013	0:13:55	00:00.0	R	0000_0000000180573686	A2	1	1537								
06/02/2013	0:22:41	00:00.0	R	0000_0000000174764544	A3	1	2702								
06/02/2013	0:28:03	00:00.0	R	0000_0000000174764573	A1	1	23829								
06/02/2013	0:58:49	00:00.0	R	0000_0000000174764573	A1	1	7896								
06/02/2013	1:07:29	00:00.0	R	0000_0000000174764544	A3	1	8110								
06/02/2013	1:28:45	00:00.0	R	0000_0000000180573686	A2	1	7897								
06/02/2013	1:29:35	00:00.0	R	0000_0000000174764573	A1	1	7876								
06/02/2013	1:37:21	00:00.0	R	0000_0000000174764544	A3	1	5405								
06/02/2013	1:58:41	00:00.0	R	0000_0000000180573686	A2	1	3187								
06/02/2013	2:00:21	00:00.0	R	0000_0000000174764573	A1	1	7864								
06/02/2013	2:07:13	00:00.0	R	0000_0000000174764544	A3	1	5407								
06/02/2013	2:13:39	00:00.0	R	0000_0000000180573686	A2	1	1565								
06/02/2013	2:22:09	00:00.0	R	0000_0000000174764544	A3	1	2703								
06/02/2013	2:31:08	00:00.0	R	0000_0000000174764573	A1	1	8001								
06/02/2013	2:43:36	00:00.0	R	0000_0000000180573686	A2	1	2977								
06/02/2013	2:52:01	00:00.0	R	0000_0000000174764544	A3	1	5406								
06/02/2013	3:01:54	00:00.0	R	0000_0000000174764573	A1	1	8144								
06/02/2013	3:06:57	00:00.0	R	0000_0000000174764544	A3	1	2703								
06/02/2013	3:21:53	00:00.0	R	0000_0000000174764544	A3	1	2703								
06/02/2013	3:28:31	00:00.0	R	0000_0000000180573686	A2	1	4356								
06/02/2013	3:32:40	00:00.0	R	0000_0000000174764573	A1	1	8143								
06/02/2013	3:36:49	00:00.0	R	0000_0000000174764544	A3	1	2703								
06/02/2013	3:43:30	00:00.0	R	0000_0000000180573686	A2	1	1437								
06/02/2013	3:51:45	00:00.0	R	0000_0000000174764544	A3	1	2703								
06/02/2013	3:58:28	00:00.0	R	0000_0000000180573686	A2	1	1482								
06/02/2013	4:03:27	00:00.0	R	0000_0000000174764573	A1	1	8119								
06/02/2013	4:06:41	00:00.0	R	0000_0000000174764544	A3	1	2702								
06/02/2013	4:13:26	00:00.0	R	0000_0000000180573686	A2	1	1506								
06/02/2013	4:21:37	00:00.0	R	0000_0000000174764544	A3	1	2701								
06/02/2013	4:28:24	00:00.0	R	0000_0000000180573686	A2	1	1358								
06/02/2013	4:36:32	00:00.0	R	0000_0000000174764544	A3	1	2701								
06/02/2013	4:43:22	00:00.0	R	0000_0000000180573686	A2	1	1344								
06/02/2013	4:58:20	00:00.0	R	0000_0000000180573686	A2	1	1461								
06/02/2013	5:05:05	00:00.0	R	0000_0000000174764573	A1	1	16449								
06/02/2013	5:13:53	00:00.0	A	900_226000137633	A3	1	6762								
06/02/2013	5:13:57	00:00.0	A	900_226000137633	A3	1	9								
06/02/2013	5:21:18	00:00.0	R	0000_0000000174764544	A3	1	1332								
06/02/2013	5:35:55	00:00.0	R	0000_0000000174764573	A1	1	8185								
06/02/2013	5:36:14	00:00.0	R	0000_0000000174764544	A3	1	2700								
06/02/2013	5:51:09	00:00.0	R	0000_0000000174764544	A3	1	2700								
06/02/2013	5:58:12	00:00.0	R	0000_0000000180573686	A2	1	5635								
06/02/2013	6:06:04	00:00.0	R	0000_0000000174764544	A3	1	2700								
06/02/2013	6:13:10	00:00.0	R	0000_0000000180573686	A2	1	1659								
06/02/2013	6:20:59	00:00.0	R	0000_0000000174764544	A3	1	2700								
06/02/2013	6:28:08	00:00.0	R	0000_0000000180573686	A2	1	1677								
06/02/2013	6:37:32	00:00.0	R	0000_0000000174764573	A1	1	15861								
06/02/2013	6:43:06	00:00.0	R	0000_0000000180573686	A2	1	1881								
06/02/2013	6:58:04	00:00.0	R	0000_0000000180573686	A2	1	1823								
06/02/2013	7:08:20	00:00.0	R	0000_0000000174764573	A1	1	7343								
06/02/2013	7:13:03	00:00.0	R	0000_0000000180573686	A2	1	1836								
06/02/2013	7:20:39	00:00.0	R	0000_0000000174764544	A3	1	10799								
06/02/2013	7:23:40	00:00.0	A	900_226000135086	A3	1	547								
06/02/2013	7:24:42	00:00.0	A	900_226000135086	A3	1	185								
06/02/2013	7:24:48	00:00.0	A	900_226000135086	A3	1	17								
06/02/2013	7:26:03	00:00.0	A	900_226000135086	A3	1	225								
06/02/2013	7:26:29	00:00.0	A	900_226000135086	A3	1	77								
06/02/2013	7:39:09	00:00.0	R	0000_0000000174764573	A1	1	7507								
06/02/2013	7:42:59	00:00.0	R	0000_0000000180573686	A2	1	3529								
06/02/2013	7:50:28	00:00.0	R	0000_0000000174764544	A3	1	4342								
06/02/2013	7:57:57	00:00.0	R	0000_0000000180573686	A2	1	1825								
06/02/2013	8:05:23	00:00.0	R	0000_0000000174764544	A3	1	2697								
06/02/2013	8:09:57	00:00.0	R	0000_0000000174764573	A1	1	7400								
06/02/2013	8:12:55	00:00.0	R	0000_0000000180573686	A2	1	1847								
06/02/2013	8:17:19	00:00.0	A	900_226000137633	A3	1	2161								
06/02/2013	8:20:17	00:00.0	R	0000_0000000174764544	A3	1	534								
06/02/2013	8:27:53	00:00.0	R	0000_0000000180573686	A2	1	2001								
06/02/2013	8:35:11	00:00.0	R	0000_0000000174764544	A3	1	2697								
06/02/2013	8:42:34	00:00.0	A	900_226000137633	A3	1	1335								
06/02/2013	8:42:35	00:00.0	A	900_226000137633	A3	1	3								
06/02/2013	8:42:51	00:00.0	R	0000_0000000180573686	A2	1	2014								
06/02/2013	8:43:53	00:00.3	A	900_226000137633	A3	2	235								
06/02/2013	8:44:32	00:00.7	A	900_226000137633	A3	3	114								
06/02/2013	8:45:12	00:00.0	A	900_226000137633	A3	1	117								
06/02/2013	8:45:18	00:00.0	A	900_226000137633	A3	1	20								
06/02/2013	8:45:26	00:00.3	A	900_226000137633	A3	2	21								
06/02/2013	8:45:36	00:00.0	A	900_226000137633	A3	1	30								
06/02/2013	8:45:56	00:00.0	A	900_226000137633	A3	1	59								
06/02/2013	8:46:18	00:00.0	A	900_226000137633	A3	1	63								
06/02/2013	8:46:32	00:00.0	A	900_226000137633	A3	1	44								
06/02/2013	8:46:52	00:00.0	A	900_226000137633	A3	1	58								
06/02/2013	8:47:27	00:00.0	A	900_226000137633	A3	1	106								
06/02/2013	8:50:05	00:00.0	R	0000_0000000174764544	A3	1	474								
06/02/2013	8:50:56	00:00.3	A	900_226000137633	A3	2	153								
06/02/2013	8:51:52	00:00.0	A	900_226000137633	A3	1	167								
06/02/2013	8:51:56	00:00.0	A	900_226000137633	A3	1	12								
06/02/2013	8:52:07	00:00.0	A	900_226000137633	A3	1	31								
06/02/2013	8:53:22	00:00.0	A	900_226000137633	A3	1	226								
06/02/2013	8:53:54	00:00.0	A	900_226000137633	A3	1	94								
06/02/2013	8:57:49	00:00.0	R	0000_0000000180573686	A2	1	1992								
06/02/2013	9:04:59	00:00.0	R	0000_0000000174764544	A3	1	2006								
06/02/2013	9:11:32	00:00.0	R	0000_0000000174764573	A1	1	14109								
06/02/2013	9:12:47	00:00.0	R	0000_0000000180573686	A2	1	1950								
06/02/2013	9:19:53	00:00.0	R	0000_0000000174764544	A3	1	2696								
06/02/2013	9:27:45	00:00.0	R	0000_0000000180573686	A2	1	1871								
06/02/2013	9:28:06	00:00.0	A	900_226000137633	A3	1	1486								
06/02/2013	9:29:14	00:00.0	A	900_226000137633	A3	1	204								
06/02/2013	9:29:47	00:00.0	A	900_226000137633	A3	1	100								
06/02/2013	9:30:11	00:00.0	A	900_226000137633	A3	1	71								
06/02/2013	9:34:47	00:00.0	R	0000_0000000174764544	A3	1	831								
06/02/2013	9:42:20	00:00.0	R	0000_0000000174764573	A1	1	7296								
06/02/2013	9:42:43	00:00.0	R	0000_0000000180573686	A2	1	1874								
06/02/2013	9:49:41	00:00.0	R	0000_0000000174764544	A3	1	2697								
06/02/2013	10:12:40	00:00.0	R	0000_0000000180573686	A2	1	3893								
06/02/2013	10:13:08	00:00.0	R	0000_0000000174764573	A1	1	7143								
06/02/2013	10:19:29	00:00.0	R	0000_0000000174764544	A3	1	5394								
06/02/2013	10:42:36	00:00.0	R	0000_0000000180573686	A2	1	3885								
06/02/2013	10:43:56	00:00.0	R	0000_0000000174764573	A1	1	7144								
06/02/2013	10:49:03	00:00.0	A	900_226000135086	A3	1	5348								
06/02/2013	10:49:17	00:00.0	R	0000_0000000174764544	A3	1	41								
06/02/2013	10:57:34	00:00.0	R	0000_0000000180573686	A2	1	2001								
06/02/2013	11:04:10	00:00.0	R	0000_0000000174764544	A3	1	2693								
06/02/2013	11:12:32	00:00.0	R	0000_0000000180573686	A2	1	2004								
06/02/2013	11:14:43	00:00.0	R	0000_0000000174764573	A1	1	7018								
06/02/2013	11:33:55	00:00.0	R	0000_0000000174764544	A3	1	5385								
06/02/2013	11:37:47	00:00.0	A	900_226000137633	A3	1	698								
06/02/2013	11:42:28	00:00.0	R	0000_0000000180573686	A2	1	4204								
06/02/2013	11:42:29	00:00.0	A	900_226000137633	A3	1	850								
06/02/2013	11:43:10	00:00.0	A	900_226000137633	A3	1	125								
06/02/2013	11:45:31	00:00.0	R	0000_0000000174764573	A1	1	6826								
06/02/2013	11:48:48	00:00.0	R	0000_0000000174764544	A3	1	1018								
06/02/2013	11:57:26	00:00.0	R	0000_0000000180573686	A2	1	2014								
06/02/2013	12:03:41	00:00.0	R	0000_0000000174764544	A3	1	2692								
06/02/2013	12:12:24	00:00.0	R	0000_0000000180573686	A2	1	2052								
06/02/2013	12:16:20	00:00.0	R	0000_0000000174764573	A1	1	6954								
06/02/2013	12:18:34	00:00.0	R	0000_0000000174764544	A3	1	2693								
06/02/2013	12:27:22	00:00.0	R	0000_0000000180573686	A2	1	2022								
06/02/2013	12:42:21	00:00.0	R	0000_0000000180573686	A2	1	1977								
06/02/2013	12:48:21	00:00.0	R	0000_0000000174764544	A3	1	5390								
06/02/2013	12:57:19	00:00.0	R	0000_0000000180573686	A2	1	1943								
06/02/2013	13:03:15	00:00.0	R	0000_0000000174764544	A3	1	2697								
06/02/2013	13:12:17	00:00.0	R	0000_0000000180573686	A2	1	1921								
06/02/2013	13:17:55	00:00.0	R	0000_0000000174764573	A1	1	14251								
06/02/2013	13:18:08	00:00.0	R	0000_0000000174764544	A3	1	2695								
06/02/2013	13:27:15	00:00.0	R	0000_0000000180573686	A2	1	1964								
06/02/2013	13:42:13	00:00.0	R	0000_0000000180573686	A2	1	1935								
06/02/2013	13:47:54	00:00.0	R	0000_0000000174764544	A3	1	5383								
06/02/2013	13:48:07	00:00.0	A	900_226000137633	A3	1	37								
06/02/2013	13:48:43	00:00.0	R	0000_0000000174764573	A1	1	7178								
06/02/2013	13:57:11	00:00.0	R	0000_0000000180573686	A2	1	1907								
06/02/2013	14:12:09	00:00.0	R	0000_0000000180573686	A2	1	1938								
06/02/2013	14:19:30	00:00.0	R	0000_0000000174764573	A1	1	7149								
06/02/2013	14:32:35	00:00.0	R	0000_0000000174764544	A3	1	8051								
06/02/2013	14:42:06	00:00.0	R	0000_0000000180573686	A2	1	3812								
06/02/2013	14:47:30	00:00.0	R	0000_0000000174764544	A3	1	2698								
06/02/2013	15:02:24	00:00.0	R	0000_0000000174764544	A3	1	2698								
06/02/2013	15:12:02	00:00.0	R	0000_0000000180573686	A2	1	3576								
06/02/2013	15:27:00	00:00.0	R	0000_0000000180573686	A2	1	698								
06/02/2013	15:51:51	00:00.0	R	0000_0000000174764573	A1	1	24700								
06/02/2013	16:02:05	00:00.0	R	0000_0000000174764544	A3	1	10805								
06/02/2013	16:11:55	00:00.0	R	0000_0000000180573686	A2	1	2864								
06/02/2013	16:17:00	00:00.0	R	0000_0000000174764544	A3	1	2700								
06/02/2013	16:22:37	00:00.0	R	0000_0000000174764573	A1	1	9142								
06/02/2013	16:31:56	00:00.0	R	0000_0000000174764544	A3	1	2701								
06/02/2013	16:41:51	00:00.0	R	0000_0000000180573686	A2	1	2092								
06/02/2013	16:46:51	00:00.0	R	0000_0000000174764544	A3	1	2701								
06/02/2013	16:53:24	00:00.0	R	0000_0000000174764573	A1	1	8841								
06/02/2013	16:56:49	00:00.0	R	0000_0000000180573686	A2	1	1203								
06/02/2013	17:01:47	00:00.0	R	0000_0000000174764544	A3	1	2702								
06/02/2013	17:11:47	00:00.0	R	0000_0000000180573686	A2	1	456								
06/02/2013	17:24:09	00:00.0	R	0000_0000000174764573	A1	1	10111								
06/02/2013	17:31:38	00:00.0	R	0000_0000000174764544	A3	1	5406								
06/02/2013	17:41:43	00:00.0	R	0000_0000000180573686	A2	1	963								
06/02/2013	17:46:34	00:00.0	R	0000_0000000174764544	A3	1	2702								
06/02/2013	17:56:41	00:00.0	R	0000_0000000180573686	A2	1	806								
06/02/2013	18:11:31	Reader	stopped	--	low	voltage:	6.7V	1.0A	(	6.8V					
06/02/2013	18:11:31	reader	power	down											
06/02/2013	18:11:31	reader	halted												
06/02/2013	18:11:31	closing	database	file											
06/04/2013	5:27:23	supply	power	ok	12.5V										
06/04/2013	5:27:23	database	file	opened											
06/04/2013	5:27:23	starting	reader	after	power	up									
---------	upload	14	done	---------											
															
>															
